abertura,url,título,categoria,conteúdo,tipo,data_publicação,tags,hierarquia,estado,subcategoria
0.0,https://www.in.gov.br/web/dou/-/aviso-de-alteracao-concorrencia-eletronica-n-1/2025-621254918,AVISO DE ALTERAÇÃO CONCORRÊNCIA ELETRÔNICA Nº 1/2025,concurso,"AVISO DE ALTERAÇÃO CONCORRÊNCIA ELETRÔNICA Nº 1/2025 Nova Data de Abertura. Objeto: Contratação de empresa para Reforma da Feira Municipal, no Munícipio de Tefé, nova data da sessão: 11/04/2025, as 10:00, horário de Brasília, horário local, através da plataforma BNC: https://bnc.org.br/, podendo ser feita também a retirada do edital no endereço: Rua Getúlio Vargas, 219, Centro, e no e-mail: cpltef...",Edital,2025-04-01,[],"['Prefeituras', 'Estado do Amazonas', 'Prefeitura Municipal de Tefé']",não avaliado,
0.0,https://www.in.gov.br/web/dou/-/aviso-de-licitacao-621598633,AVISO DE LICITAÇÃO,concurso,"AVISO DE LICITAÇÃO PREGÃO ELETRÔNICO Nº 13/2025 O município de Jequitibá/MG torna público aos interessados que no dia 22/04/2025 terça-feira) as 09:00 horas, acontecerá sessão pública de licitação do processo licitatório nº 39/2025 - Pregão Eletrônico nº 13/2025. ""REGISTRO DE PREÇOS PARA EVENTUAL E FUTURA AQUISIÇÃO DE MATERIAL DE CONSTRUÇÃO A íntegra do edital, com todas as exigências, condições e...",Edital,2025-04-02,[],"['Prefeituras', 'Estado de Minas Gerais', 'PREFEITURA MUNICIPAL DE JEQUITIBÁ']",não avaliado,
0.0,https://www.in.gov.br/web/dou/-/edital-n-44-de-31-de-marco-de-2025-621331588,"EDITAL Nº 44, DE 31 DE MARÇO DE 2025",concurso,"EDITAL Nº 44, DE 31 DE MARÇO DE 2025 A PRÓ-REITORA DE GESTÃO DE PESSOAS da Universidade Federal do Maranhão, no uso da competência que lhe foi delegada, torna público, para conhecimento dos interessados, o resultado do Processo Seletivo Simplificado para contratação de Professor Substituto, aberto por meio do Edital nº 20/2025-PROGEP, conforme a seguir. 1. Colégio Universitário - COLUN Área/Subáre...",Edital,2025-04-01,[],"['Ministério da Educação', 'Fundação Universidade Federal do Maranhão', 'Pró-Reitoria de Recursos Humanos']",não avaliado,
0.0,https://www.in.gov.br/web/dou/-/aviso-de-dispensa-de-licitacao-621179812,AVISO DE dispensa de LICITAÇÃO,concurso,"AVISO DE dispensa de LICITAÇÃO PROCESSO: 27/2025 - DISPENSA: 09/2025 OBJETO: Contratação de empresa para adaptação de tanque pipa e aquisição de grade aradora - Convênio: 913973 / Ministério da Agricultura e Pecuária - Local: www.santanadodeserto.mg.gov.br - Propostas: das 9h do dia 02/04/2025 às 9h do dia 07/04/2024 - Data de abertura: 07/04/2024, às 09h - Informações: compras@santanadodeserto.mg...",Edital,2025-04-01,[],"['Prefeituras', 'Estado de Minas Gerais', 'Prefeitura Municipal de Santana do Deserto']",não avaliado,
0.0,https://www.in.gov.br/web/dou/-/edital-n-28/2024-621214551,EDITAL Nº 28/2024,concurso,"EDITAL Nº 28/2024 RESULTADO PRELIMINAR Programa de Desenvolvimento da Pós-Graduação (PDPG) - CAPES/COFEN Processo nº 23038.005447/2024-29 A PRESIDENTE DA COORDENAÇÃO DE APERFEIÇOAMENTO DE PESSOAL DE NÍVEL SUPERIOR - CAPES, no uso das atribuições que lhe foram conferidas pelo Decreto 11.238, de 18 de outubro de 2022, torna público o resultado preliminar do Edital nº 28/2024 - CAPES/COFEN - Programa...",Edital,2025-04-01,[],"['Ministério da Educação', 'Fundação Coordenação de Aperfeiçoamento de Pessoal de Nível Superior']",não avaliado,
0.0,https://www.in.gov.br/web/dou/-/edital-621218304,EDITAL,concurso,"EDITAL PROCLAMAÇÃO DO RESULTADO DAS ELEIÇÕES A COMISSÃO ELEITORAL DO CONSELHO REGIONAL DE FISIOTERAPIA E TERAPIA OCUPACIONAL DA 9ª REGIÃO - CREFITO-9, devidamente constituída, conforme a Portaria-COFFITO nº 418, de 9 de dezembro de 2024, no exercício de suas atribuições, torna público o resultado das eleições do Conselho Regional de Fisioterapia e Terapia Ocupacional da 9ª Região - CREFITO-9, tend...",Edital,2025-04-01,[],"['Entidades de Fiscalização do Exercício das Profissões Liberais', 'Conselho Federal de Fisioterapia e Terapia Ocupacional']",não avaliado,
0.0,https://www.in.gov.br/web/dou/-/edital-n-10/2025-621222971,Edital Nº 10/2025,concurso,"Edital Nº 10/2025 EDITAL DE NOTIFICAÇÃO A SUPERINTENDENTE DO PATRIMÔNIO DA UNIÃO NO ESTADO DE ALAGOAS, no uso de suas atribuições legais, considerando que foram esgotadas todas as tentativas de notificação pessoal, TORNA PÚBLICO, para conhecimento do interessado(a) ROODNEY HONORATO BESERRA (representante legal do Sr. Alcino Casado Lisboa Falecido e herdeiro do Espólio de JOAQUIM LISBOA SOBRINHO), ...",Edital,2025-04-01,[],"['Ministério da Gestão e da Inovação em Serviços Públicos', 'Secretaria do Patrimônio da União', 'Superintendência em Alagoas']",não avaliado,
0.0,https://www.in.gov.br/web/dou/-/edital-de-intimacao-n-756/2025-621225185,EDITAL DE INTIMAÇÃO Nº 756/2025,concurso,"EDITAL DE INTIMAÇÃO Nº 756/2025 O Coordenador do 4º SIPOA/DIPOA/MAPA, no uso de suas atribuições regimentais, e de acordo com o artigo 26, §4º da Lei nº 9.784/1999, considerando que trata-se de infrator indeterminado, desconhecido ou com domicílio indefinido, INTIMA o(s) interessado(s) abaixo relacionado(s) a comparecer(em), pessoalmente, ou através de representante legitimado constituído, ao 4º S...",Edital,2025-04-01,[],"['Ministério da Agricultura e Pecuária', 'Secretaria Executiva', 'Superintendência de Agricultura e Pecuária do Estado de Minas Gerais', 'Divisão de Defesa Agropecuária', 'Serviço Inspeção de Produtos de Origem Animal']",não avaliado,
0.0,https://www.in.gov.br/web/dou/-/aviso-de-alteracao-622323643,AVISO DE ALTERAÇÃO,concurso,"AVISO DE ALTERAÇÃO PREGÃO ELETRÔNICO Nº 1/2025 OBJETO: Contratação de Empresa Para Estruturação da Cadeia Produtivada Da Pesca Artesanal no Municipio de Tefé/AM, do Munícipio de Tefé, nova data da sessão: 17/04/2025, às 10:00 da manhã, horário Brasília, através da plataforma BNC: https://bnc.org.br/, podendo ser feita também a retirada do edital no endereço: Rua Getúlio Vargas, 219, Centro, e no e...",Edital,2025-04-07,[],"['Prefeituras', 'Estado do Amazonas', 'Prefeitura Municipal de Tefé']",não avaliado,
0.0,https://www.in.gov.br/web/dou/-/aviso-de-licitacao-pregao-eletronico-srp-n-2/2025-semurb-622421171,AVISO DE LICITAÇÃO PREGÃO ELETRÔNICO SRP Nº 2/2025 - SEMURB,concurso,AVISO DE LICITAÇÃO PREGÃO ELETRÔNICO SRP Nº 2/2025 - SEMURB - OBJETO: Registro de Preço Para Aquisição de Mantimentos de Primeira Necessidade Para Atender As Demandas da Secretaria Municipal de Urbanismo - SEMURB Edital: 07/04/2025 a partir das 8h. No endereço eletrônico: www.portaldecompraspublicas.com.br ou www.santarem.pa.gov.br.    Início de entrega das propostas: 07/04/2025 a partir das 9h e ...,Edital,2025-04-07,[],"['Prefeituras', 'Estado do Pará', 'Prefeitura Municipal de Santarém', 'Secretaria Municipal de Urbanismo e Serviços Públicos - SEMURB']",não avaliado,
0.0,https://www.in.gov.br/web/dou/-/edital-n-48-de-4-de-abril-de-2025-622475712,"EDITAL Nº 48, DE 4 DE ABRIL DE 2025",concurso,"EDITAL Nº 48, DE 4 DE ABRIL DE 2025 resultado do processo seletivo simplificado para contratação de Professor Substituto - EDITAL Nº 11/2025 A Pró-Reitora de Gestão de Pessoas da Universidade Federal do Espírito Santo, usando de suas atribuições, resolve HOMOLOGAR o resultado do processo seletivo simplificado para contratação de Professor Substituto, de que trata o Edital nº 11/2025-Progep, public...",Edital de Processo Seletivo,2025-04-07,[],"['Ministério da Educação', 'Universidade Federal do Espírito Santo']",não avaliado,
0.0,https://www.in.gov.br/web/dou/-/edital-n-48-de-3-de-abril-de-2025-622445309,"EDITAL Nº 48, DE 3 DE ABRIL DE 2025",concurso,"EDITAL Nº 48, DE 3 DE ABRIL DE 2025 HOMOLOGAÇÃO DE RESULTADO DE CONCURSO PÚBLICO - EDITAL Nº 90/2024 Processo nº 23067.006080/2024-13 O Reitor da Universidade Federal do Ceará, no uso de suas atribuições legais e estatutárias, resolve homologar o resultado final do Concurso Público para Professor do Magistério Superior - Campus da UFC em Russas, conforme discriminado abaixo: Edital de Inscrição Re...",Edital de Processo Seletivo,2025-04-07,[],"['Ministério da Educação', 'Universidade Federal do Ceará']",não avaliado,
0.0,https://www.in.gov.br/web/dou/-/edital-n-65-de-3-de-abril-de-2025-622339697,"EDITAL Nº 65, DE 3 DE ABRIL DE 2025",concurso,"EDITAL Nº 65, DE 3 DE ABRIL DE 2025 resultado final do Processo Seletivo Simplificado para contratação de professor substituto - EDITAL Nº 11/2025 A Diretora-Geral do CAMPUS CAPIVARI DO IFSP, no uso de suas atribuições delegadas pela Portaria nº 090, de 24/05/2023, torna pública a classificação do resultado final do Processo Seletivo Simplificado para contratação de professor substituto de que tra...",Edital,2025-04-07,[],"['Ministério da Educação', 'Instituto Federal de Educação, Ciência e Tecnologia de São Paulo', 'Campus Capivari']",não avaliado,
0.0,https://www.in.gov.br/web/dou/-/extrato-do-edital-n-77-de-3-de-abril-de-2025-622357303,"EXTRATO DO EDITAL Nº 77, DE 3 DE ABRIL DE 2025",concurso,"EXTRATO DO EDITAL Nº 77, DE 3 DE ABRIL DE 2025 PROCESSO SELETIVO SIMPLIFICADO PARA PROFESSOR SUBSTITUTO O Reitor da Universidade Federal do Estado do Rio de Janeiro, no uso de suas atribuições legais e estatutárias, torna pública a realização de Processo Seletivo Simplificado para contratação de Professor Substituto, nos termos da Lei nº 8.745/93, para atender à necessidade temporária de excepcion...",Edital,2025-04-07,[],"['Ministério da Educação', 'Universidade Federal do Estado do Rio de Janeiro']",não avaliado,
0.0,https://www.in.gov.br/web/dou/-/edital-n-27-drg/sor/ifsp-de-3-de-abril-de-2025-622360155,"EDITAL Nº 27 - DRG/SOR/IFSP, DE 3 DE ABRIL DE 2025",concurso,"EDITAL Nº 27 - DRG/SOR/IFSP, DE 3 DE ABRIL DE 2025 resultado final do Processo Seletivo Simplificado para contratação de professor substituto - EDITAL Nº 11/2025 O(A) Diretor(A) Geral do CÂMPUS SOROCABA DO IFSP, no uso de suas atribuições delegadas pela Portaria nº 3.790, de 08/04/2021, torna pública a classificação do resultado final do Processo Seletivo Simplificado para contratação de professor...",Edital,2025-04-07,[],"['Ministério da Educação', 'Instituto Federal de Educação, Ciência e Tecnologia de São Paulo', 'Campus Sorocaba']",não avaliado,
0.0,https://www.in.gov.br/web/dou/-/aviso-de-adjudicacao-e-homologacao-622363837,AVISO DE ADJUDICAÇÃO E HOMOLOGAÇÃO,concurso,"AVISO DE ADJUDICAÇÃO E HOMOLOGAÇÃO CONCORRÊNCIA ELETRÔNICA Nº 6/2024-SEC Estado do Ceará - Prefeitura Municipal de Ibaretama, através da Secretaria de Educação, faz publicar o Aviso de Adjudicação/Homologação referente a Concorrência Eletrônica Nº 006/2024-SEC, cujo objeto é Contratação de Empresa para Prestação de Serviços de Retomada e Conclusão de Obra da Quadra Poliesportiva Coberta com Palco ...",Edital,2025-04-07,[],"['Prefeituras', 'Estado do Ceará', 'PREFEITURA MUNICIPAL DE IBARETAMA']",não avaliado,
0.0,https://www.in.gov.br/web/dou/-/edital-de-homologacao-n-71/2025-622389763,EDITAL DE HOMOLOGAÇÃO Nº 71/2025,concurso,"EDITAL DE HOMOLOGAÇÃO Nº 71/2025 O Reitor da Universidade Federal Fluminense, no uso de suas atribuições, torna público e homologa o resultado do Processo Seletivo Simplificado para contratação de professor substituto para a classe, carga horária, departamento e área de conhecimento, abaixo relacionados, de que trata o Edital nº 22/2025, publicado no D.O.U. de 07/02/2025: 1 - Departamento de Físic...",Edital,2025-04-07,[],"['Ministério da Educação', 'Universidade Federal Fluminense']",não avaliado,
0.0,https://www.in.gov.br/web/dou/-/edital-n-36-de-4-de-abril-de-2025-622415291,EDITAL N° 36 de 4 de abril de 2025,concurso,"EDITAL N° 36 de 4 de abril de 2025 EXTRATO DE EDITAL N° 36/CAMDP/IFC/2025, DE 04/04/2025. A Pró-Reitora de Desenvolvimento, Inclusão, Diversidade e Assistência à Pessoa do Instituto Federal de Educação, Ciência e Tecnologia Catarinense - IFC, no uso de suas atribuições legais, da competência que foi subdelegada pela Portaria nº 334/2024 e nos termos da Lei n° 8.745 de 09/12/1993 e da Resolução nº ...",Edital,2025-04-07,[],"['Ministério da Educação', 'Instituto Federal de Educação, Ciência e Tecnologia Catarinense', 'Pró-Reitoria de Desenvolvimento, Inclusão, Diversidade e Assistência à Pessoa']",não avaliado,
0.0,https://www.in.gov.br/web/dou/-/aviso-de-licitacao-622316308,AVISO DE LICITAÇÃO,concurso,"AVISO DE LICITAÇÃO PREGÃO Nº 20250403001/DIV-SRP O(A) FUNDO MUNICIPAL DE SAÚDE, através do(a) seu(ua) Pregoeiro(a), torna público que realizará às 10:00, do dia 17 de abril de 2025, no endereço eletrônico https://compras.m2atecnologia.com.br/, PREGÃO nº 20250403001/DIV-SRP. Objeto: Registro de Preço visando Futura e Eventual Aquisição de Material de Limpeza e Expediente para atender as necessidade...",Edital,2025-04-07,[],"['Prefeituras', 'Estado do Ceará', 'Prefeitura Municipal de Umirim']",não avaliado,
0.0,https://www.in.gov.br/web/dou/-/edital-n-317-de-2-de-abril-de-2025-622321787,"EDITAL Nº 317, DE 2 DE ABRIL DE 2025",concurso,"EDITAL Nº 317, DE 2 DE ABRIL DE 2025 Processo nº 23079.215906/2025-85 O Diretor do Instituto de Biofísica Carlos Chagas Filho, Prof. Kildare Rocha de Miranda, no uso de suas atribuições, delegada através da Portaria nº 569 de 23/01/25 publicada no DOU no. 17 de 24/01/25, resolve: Tornar público o resultado do Concurso para provimento efetivo de vagas no cargo de Professor Adjunto A - MC -032 - Des...",Edital,2025-04-07,[],"['Ministério da Educação', 'Universidade Federal do Rio de Janeiro', 'Centro de Ciências da Saúde', 'Instituto de Biofísica Carlos Chagas Filho']",não avaliado,
0.0,https://www.in.gov.br/web/dou/-/aviso-de-licitacao-622408826,AVISO DE LICITAÇÃO,concurso,"AVISO DE LICITAÇÃO PREGÃO ELETRÔNICO nº 3/2025 O Município de Augusto de Lima/MG torna público que fará realizar pregão eletrônico para registro de preços, para futura e eventual contratação de serviços de organização e realização de campeonato de rodeios, vaquejadas e similares, com fornecimento de toda estrutura e equipe de profissionais para sua realização, em atendimento à Secretaria Municipal...",Edital,2025-04-07,[],"['Prefeituras', 'Estado de Minas Gerais', 'Prefeitura Municipal de Augusto de Lima']",não avaliado,
0.0,https://www.in.gov.br/web/dou/-/edital-de-homologacao-n-5-de-2-de-abril-de-2025-622433495,"EDITAL DE HOMOLOGAÇÃO Nº 5, DE 2 DE ABRIL DE 2025",concurso,"EDITAL DE HOMOLOGAÇÃO Nº 5, DE 2 DE ABRIL DE 2025 PROCESSO DE SELEÇÃO PÚBLICA SIMPLIFICADA PARA PROFESSOR SUBSTITUTO O Reitor da Universidade Federal do Vale do São Francisco, no uso das suas atribuições conferidas pelo Decreto de 05 de abril de 2023, publicado no Diário Oficial da União de 06 de abril de 2023, e considerando o Artigo 22 do Estatuto da Universidade Federal do Vale do São Francisco...",Edital,2025-04-07,[],"['Ministério da Educação', 'Fundação Universidade Federal do Vale do São Francisco']",não avaliado,
0.0,https://www.in.gov.br/web/dou/-/edital-de-notificacao-622435219,Edital de Notificação,concurso,"Edital de Notificação O Instituto Chico Mendes de Conservação da Biodiversidade - ICMBio, por meio do Gerente Regional Centro-Oeste (GR-3), no uso de suas atribuições legais e em cumprimento ao disposto no artigo 126 do Decreto Federal nº 6.514/08, resolve: 1. Notificar a Sr. Maria da Paz Feitosa Lima, CPF: ***.583.631-** para manifestar-se no prazo de 10 (dez) dias em Alegações Finais sobre os au...",Edital,2025-04-07,[],"['Ministério do Meio Ambiente e Mudança do Clima', 'Instituto Chico Mendes de Conservação da Biodiversidade', 'Gerência Regional Centro-Oeste']",não avaliado,
0.0,https://www.in.gov.br/web/dou/-/aviso-de-licitacao-622397152,AVISO DE LICITAÇÃO,concurso,"AVISO DE LICITAÇÃO PREGÃO ELETRÔNICO Nº 8/2025 - SRP Nº 7/2025 PROCESSO LICITATÓRIO Nº 27/2025 A Prefeitura Municipal de Córrego Danta/MG, torna pública, realização do Pregão Eletrônico nº 008/25, no site www.licitanet.com.br, do tipo MENOR PREÇO POR ITEM, cujo objeto refere-se ao Registro de Preços para futura e eventual aquisição de Cestas Básicas para atendimento das famílias carentes cadastrad...",Edital,2025-04-07,[],"['Prefeituras', 'Estado de Minas Gerais', 'Prefeitura Municipal de Córrego Danta']",não avaliado,
0.0,https://www.in.gov.br/web/dou/-/edital-de-notificacao-96zglb-622498749,EDITAL DE NOTIFICAÇÃO - 96ZGLB,concurso,"EDITAL DE NOTIFICAÇÃO - 96ZGLB A Seção de Multas e Recursos da SUPERINTENDÊNCIA REGIONAL DO TRABALHO EM MATO GROSSO, no uso das atribuições conferidas pela Portaria nº 1.151, de 30 de outubro de 2017, e tendo em vista a impossibilidade de notificação pelo Domicílio Eletrônico Trabalhista (DET), dada a situação cadastral da parte junto a Receita Federal do Brasil (RFB), vem NOTIFICAR os empregadore...",Edital,2025-04-07,[],"['Ministério do Trabalho e Emprego', 'Superintendência Regional do Trabalho\xa0e Emprego no Estado de Mato Grosso']",não avaliado,
0.0,https://www.in.gov.br/web/dou/-/edital-n-7-de-3-de-abril-de-2025-622387054,"EDITAL Nº 7, DE 3 de abril de 2025",concurso,"EDITAL Nº 7, DE 3 de abril de 2025 PRORROGAÇÃO DE VALIDADEA A REITORA DA UNIVERSIDADE FEDERAL DO RIO GRANDE DO SUL, no uso de suas atribuições e no interesse da Administração, torna público que o resultado final do Concurso Público de Provas e Títulos para Provimento de Cargo da Carreira de Magistério Superior, Classe A, Denominação Professor Adjunto A, Edital RF Nº. 13/2023, de 30 de Junho de 202...",Edital de Concurso Público,2025-04-07,[],"['Ministério da Educação', 'Universidade Federal do Rio Grande do Sul', 'Pró-Reitoria de Gestão de Pessoas', 'Departamento de Desenvolvimento e Gestão de Pessoas', 'Divisão de Concursos Públicos']",não avaliado,
0.0,https://www.in.gov.br/web/dou/-/edital-n-24-de-18-de-fevereiro-de-2025-622404054,EDITAL Nº 24 de 18 de fevereiro de 2025,concurso,"EDITAL Nº 24 de 18 de fevereiro de 2025 HOMOLOGAÇÃO DO RESULTADO FINAL A Pró-Reitora de Desenvolvimento, Inclusão, Diversidade e Assistência à Pessoa do Instituto Federal de Educação, Ciência e Tecnologia Catarinense - IFC, no uso de suas atribuições legais e da competência que foi subdelegada pela Portaria nº 334/2024 e nos termos da Lei n° 8.745 de 09/12/1993, e da Resolução nº 048-CONSUPER/2014...",Edital,2025-04-07,[],"['Ministério da Educação', 'Instituto Federal de Educação, Ciência e Tecnologia Catarinense', 'Pró-Reitoria de Desenvolvimento, Inclusão, Diversidade e Assistência à Pessoa']",não avaliado,
